,title,description,title_label,description_label
821,  골드러시 시대  청바지와 곡괭이  없는 기업 생존의 길,반면에 작년  챗 와 더불어 현재 매스컴에서 많이 회자되는  는 생성  이다  이 둘 다 근본 기술은 딥러닝에 바탕을 두고 있으나 그 결과물에서 다르다  앞은 판별의 결정이고 뒤는 새로운 콘텐트  즉 문장  대화  그림  ,1,1
822,  챗봇 챗  관련주   꽃길   한글과컴퓨터 리노스 셀바스 글로벌텍스 , 일 주식시장에서   챗봇 챗  관련주 들이 전 거래일 대비   상승으로 장을 마감했다     챗봇 챗  관련주 들이 전 거래일 대비   상승으로 장을 마감했다   일 한국거래소에 따르면 한글과컴퓨터  ,1,0
823,   는 건강에 나쁘다 오해와 진실은 , 그래픽 챗    하면 가장 먼저 떠오르는 생각은 건강에 해로운 화학조미료라는 것이다  이러한 인식은  년  가 많이 사용되는 중국 음식을 먹은 후 목과 팔 등이 저리고 어지러운 증상이 나타났다는  ,1,1
824,조희대  법관 증원 연내 처리 예산 법안 제출권 가져야 ,조 대법원장은 법관 보수를 대폭 인상하는 등 다양한 사법 개혁을 통해 싱가포르가   챗 가 꼽은 가장 효율적인 사법제도 운영 국가로 발돋움했다고 소개하기도 했습니다  다만  지난달  심에서 무죄를 선고받은 양승태  ,1,1
825,오픈 의 진화 영화 같은 영상  이제 텍스트만 입력하면 끝,이 영상은  챗  개발사인 오픈 가  일 현지시간  공개한 텍스트를 동영상으로 만들어주는 인공지능   챗 를 만든 오픈 에 대한 기대감도 반영됐다  앞서 지난해  월 페이스북과 인스타그램 등을 운영하는 메타는  ,0,0
826,경기신용보증재단   년 제 차 경영전략 워크숍 개최,이날 워크숍은  부 미래성장 대비를 위한  챗  활용법과  부 실무적인 업무점검 및 계획으로 진행됐다   부에서는 미래 경영환경과 기관 운영방향 등과 관련하여  챗  활용전략에 대한 강의와 토론이 진행됐으며  이어서  ,0,1
827, 월 일자  비즈니스포스트 아침의 주요기사, 챗  지속가능성에 의문  수익모델 한계 분명하고 경쟁도 심화   인니 대통령으로  조코위 정적  프라보워 유력  새 수도 건설 사업 향배에 한국 건설사 촉각   재생에너지 공적 기관이 개발해야  노조 환경단체들  ,0,0
828,서귀포 해상서  명 탑승한 화물선 침몰 승선원 모두 구조  이슈네컷 ,오픈  동영상 생성     공개 텍스트와 이미지를 동영상으로 생성해  챗  개발사 오픈 가  일 텍스트를 동영상으로 만들어주는 인공지능   시스템  소라 를 공개했습니다  최대  분 길이의 동영상을  ,0,0
829, 바이오 게시판  삼성바이오로직스   바이오 동반성장 위한 세미나 개최 등, 챗 의 심혈관 질환 예측 정확도를 입증했다  연구팀은 대규모 환자 코호트 데이터인 영국 바이오뱅크의 약  만명  한국인유전체역학조사사업 의 약  천명 환자의 나이 병력 피검사 자료를 바탕으로  의  ,0,0
830,아마존  최대 규모 텍스트 음성 변환 모델  베이스   공개,베이스   아키텍처  사진 아마존  첫번째 모델은 오픈 의  와 같은  트랜스포머  아키텍처  음성 비서  알렉사 를 염두에 둔 것이다  아마존도 알렉사를  챗 와 같은   챗봇으로 탈바꿈하고 있다 ,0,1
831,만능  챗   숏폼 영상 도 뚝딱 구글은  제미나이   공개, 챗  개발사 오픈 는  일 현지시간  블로그를 통해 고화질 동영상을 생성하는   모델  소라 를   소라 는 사용자의 짧은 프롬프트를  를 활용해 더 길고 상세한 캡션으로 변환한다  이를 통해  소라 는 사용자  ,0,0
832,애플  코드 생성   출시 임박  업데이트 코드명은  크리스털 ,자체   개발로 음성비서  시리 를  챗 처럼   챗봇으로 업그레이드한다는 내용이 하이라이트로 꼽힌다  이 외에도 차세대 맥 에도   기능을 도입하고  애플뮤직의 재생목록을 자동으로 만들어주는   기능도 연구  ,0,0
833, 매머드 걸어온다  적으면 영상 뚝딱 시간 영화  한 페이지에 요약, 챗  개발사인 오픈 가  일 현지시간  새로운 인공지능  모델  소라 를 내놓았다  소라는 글로 명령하면 영상으로 변환해주는 멀티모달  다  오픈 는 소라의 영상물을 소개하며  실제 서비스에 앞서 피드백을  ,0,0
834,오픈  영상 생성    소라  공개 악용 우려에  레드팀 검증 부터, 챗  개발사인 오픈 가 새로운 생성형   모델을 선보였다  텍스트를 입력하면 그 내용대로 영상을 만들어주는 소라 다  오픈 는  일 현지시각  홈페이지를 통해 소라를 공개했다  사용자가 입력한 프롬프트  ,0,0
835, 가죽 재킷 입고 도쿄 거리 걷는 여자  문자 입력하니 동영상이  뚝딱 , 일 현지시간   챗  개발사 오픈 는 문장을 입력하면 최대  초 분량의 동영상을 생성하는   시스템  소라 를 내놨다  사용자가  검은색 가죽 재킷  빨간색 긴 드레스  검은색 부츠를 신은 멋진 여성이 네온  ,0,0
836,혹 탄 브로드컴 회장  혁신의 핵심은 국가가 아니라 인재다 ,이어 지금은 개인용 컴퓨터  디지털 카메라     챗 가 없는 모습을 상상할 수 없듯 앞으로의 미래에는 또 다른 엄청난 혁신의 시대가 열릴 것이라 예상했다  혹 탄 회장은  여러 국가가 글로벌 협력을 통해 혁신을  ,1,1
837,오픈  첫 동영상 생성    소라  공개 동영상 분야 지각변동 예고,크리스토발 발렌수엘라 런웨이  의 게시물  사진  소라는  챗 와 마찬가지로 트랜스포머  아키텍처 기반이다  오픈 는 소라를 이미지 생성    달리 와   모델에 대한 과거 연구를 기반으로 개발했다고  ,0,0
838,인공지능  기억력까지 갖추나 챗   대화 내용 모두 기억한다   초 뉴스 ,예를 들어  챗 에게  아들이 올해  살이고 새우 알러지가 있다 는 대화를 나눴다고 가정했을 때  다음번 대화에서  챗  에게  아들 생일인데 저녁 메뉴 추천해줘 라고 질문하면 아들의 정보를 기억해  살  ,0,1
839, 챗  강사 김진희  한국산업안전보건공단의 산업안전보건교육원 역량강화 워 ,좌측부터 미래교육아카데미  챗 생성  교육전문가 유리안  강미숙 강사  김진희 대표 지난  일  미래교육아카데미 대표이자  챗 생성  교육전문가 김진희 강사는 소노벨 경주 에메랄드홀에서  ,1,1
840,구글  컨텍스트 창 대폭 확대한  제미나이 프로   출시  비교 우 ,오랜만에 오픈 의  에 견줄 만한 경쟁력을 갖췄다는 자신감도 드러났다  로이터와 블룸버그 등은  기존  제미나이   프로 의  만 개와 오픈    터보 의  만 개는 물론 기존 최대인 앤트로픽  클로드   ,0,0
841, 영상 오픈  텍스트로 영상 만드는 생성형    소라  공개, 챗  개발사 오픈 가 텍스트를 영상으로 만들어 주는 새로운   모델  소라 를 공개했습니다  현재 오픈 는 라이브 서비스에 앞서 테스트에 돌입했습니다  소라는 프롬프트에 입력된 텍스트를 영상으로 만드는  ,0,0
842,블로그   구글 제미니 안드로이드 어시스턴트의 진짜 문제, 챗 와 마찬가지로 핵심은  다소 과장된 표현이긴 하지만  생성 기능이다  텍스트와 이미지를 매시업하고 대량의 기존 정보를 요약하는 능력은 어시스턴트와 차별화되는 점이며   적어도 이론적으로는 일부 사용자에게  ,1,0
843,명령어 몇 마디면 영화 예고편이 뚝딱  영상    소라  공개  영상 , 챗  개발사 오픈 가  일 생성형 비디오  서비스  소라 를 선보였다  소라는 간단한 명령어를 입력하면 이를 최대  분 길이의 영상으로 만들어준다  대화형 인공지능 서비스  챗 와 이미지 생성형 인공지능 달리  ,0,0
844, 하얀 눈 뒤집어쓴 골든 리트리버  입력했더니   가 동영상 만들어준다, 챗  개발사 오픈 가 문자 텍스트 를 입력하면 동영상으로 만들어 주는 인공지능  모델을 공개했다  이름은  소라  단 몇 분 만에 최대  분짜리 동영상을 제작한다   일 현지시간  미국 월스트리트저널 등에  ,0,0
845, 도쿄거리 걷는 여성  키워드 입력하니 가  분짜리 동영상 뚝딱, 챗  개발사 오픈 는  일 현지시간  텍스트를 입력하면 동영상을 만들어주는  텍스트 투 비디오        모델인  소라 를 공개했다  오픈 가 이날 홈페이지를 통해 공개한 데모 버전에 따르면 소라는 최대  ,0,0
846,    불붙는 초거대  경쟁  오픈 구글  신버전  쏟아낸다,오픈 가  챗 에 기억 기능을 추가하자 구글이 총  만 개의 토큰  연산 단위 을 처리할 수 있는  기존 제미나이   프로의  만  개  오픈    터보의  만  개를 뛰어넘는 현존 최대 처리 용량을 자랑한다  ,0,0
847,  원천은 데이터  국내 기업 위한 데이터셋 필요 ,오픈 가  챗 로 생성형   시장을 열었다면 메타는 라마를 통해 작은 오픈소스 모델로도 충분한 성능을 발휘할 수 있음을 보여줬다는 것이다  최 교수는 국내   생태계를 확산시키기 위해서는  의 근간이 되는  ,1,1
848,  뉴욕주  딥페이크 남용 막기 위한   조작 처벌  규정 추진,지금까지 각종   기반 딥페이크 콘텐츠들에 대한 대응은  챗 의 개발사 오픈 를 비롯한 주요   기업들이 민간 차원에서 자율적으로 통제하고 사용 및 접근 금지 조치를 시행한 것이 전부였다  하지만 이날  에 이어  ,0,1
849, 어벤저스 라 불린 그들 왜    프라이빗  을 택했나  스토리팩 업스테 ,일례로 천하의 구글조차 지난해 오픈 의  챗  대항마로 공개한  바드 가 발표 첫날부터 질문에  오픈 가 개발한       기반의  챗 만 해도 사용자들은 명령어를 고민하지 않습니다  처음 사용할  ,0,0
850, 판사 안 늘리면 배심원제 가는 수밖에  사법개혁 외친 대법원장,그는  요즘  챗 에 한국어와 영어로 가장 훌륭한 사법제도를 가진 나라가 어디냐고 물어보면 싱가포르라고 대답한다 며  년 전 사법개혁에 성공한 싱가포르처럼 한국도 제도적 문제를 근본적으로 들여다보고 고민해야  ,1,1
851, 눈 뒤집어 쓴 강아지들  명령어 만으로  분 영상 뚝딱,생성형 인공지능   챗 를 개발한 오픈 가  일 명령어 입력만으로 영상을 만들 수 있는   도구를  일 현지시간  발표했다  사용자가 원하는 장면  카메라 움직임  캐릭터 묘사 등을 입력하면  가 세부적인  ,0,0
852,솔트룩스  지난해 매출  억원 역대 최대, 를 구축해 올해부터 본격적인 대국민  서비스로 제공할 예정이다  또한 루시아를 탑재한 세계 최초의 생성  어플라이언스  루시아 어플라이언스 를 올해 상반기에 출시한다  어플라이언스는 루시아뿐 아니라   ,1,1
853,  오픈   챗 활용 해킹 시도한 러시아 북한 이란  계정차단,마이크로소프트 와 오픈 는 해커들이 이미  챗 와 같은 대규모 언어 모델을 사용해 기존 사이버 공격을 개선하고 있다고  일 밝혔다  새로 발표된 연구에서 마이크로소프트와 오픈 는  챗 와 같은  ,0,0
854, 인간 홍채인지 인증만 하면  만원 드려요 일상 파고든 월드코인 르포 ,월드코인은  챗 의 아버지 로 불리는 샘 올트먼 오픈   공동창업자가 설립한 블록체인 프로젝트이기도 하다  월드코인 측이 최근 서울 여의도  용산  을지로  강남  마포  압구정 등 서울 곳곳에 설치해 놓은 오브 기기는  ,0,0
855, 필동정담    반도체 전쟁,매달  억명이  챗  사이트를 방문하지만 구글처럼 큰 수익을 내는 것도 아니다  고객들이  챗 에 질문을 한 번 할 때마다 답변 생성에  원씩 비용이 발생하고 챗봇에 광고를 붙이기도 어렵기 때문이다  ,1,0
856, 제 회 에너지시설 안전포럼  최연우 산업부 국장   활용 중요성 인식 에 ,최 국장은  지난해  챗 가 등장하면서 전 세계 열풍을 일으킨   기술은 우리 경제와 일상생활 전반에 확산되고 있다 며  특히 에너지 분야에 대한   기술 활용도 점차 확산되고 있다 고 말했다  그는   기술은  ,0,1
857,솔트룩스  작년 매출액  억원 달성  역대 최대 , 챗 를 구축해 올해부터 본격적인 대국민  서비스로 제공할 예정이다  또한  루시아를 탑재한 세계 최초의  어플라이언스는 루시아뿐 아니라   등의 오픈모델도 연동해 사용 가능하며  특히 개발자 없이도 누구나  ,1,1
858,  보험사기방지 청구  건 비용 감소 효과는, 챗  등장 이후 생성형 인공지능 의 열풍이 이어지고 있는 가운데 보험업계에도  를 활용해 업무에 적용하는 범위가 넓어지고 있다  그중 보험사기를 사전에 차단하는 시스템으로 비용 절감 효과를 보고 있다   일  ,0,0
859, 만서 정체된 휴대전화 가입자 수  통신 사  수익성 확보 차  에  ,배재준  텔레콤 엔터프라이즈 전략담당은  년 데이터센터 사업이 작년과 비슷한 수준의 성장이 예상된다 며  챗 가 불러온   클라우드 수요 증가세가 올해 구체화될 것으로 보기에 클라우드 사업도 지속  ,0,0
860, 순풍 탄 솔트룩스  지난해 역대 최대 매출 달성,솔트룩스는 자체 개발한  지식추출기술  등을 기반으로 약  년 간 루시아  개발에 매진했다  루시아에서    기반의 루시아는  챗  대비  환각현상 을   감소시킬 수 있다  환각현상이란  가 거짓 정보를 사실인  ,1,0
861,솔트룩스  작년 매출  억원 올해 투자 회수 기대, 챗 를 구축해 올해부터 본격적인 대국민  서비스로 제공할 예정이다  또한 루시아를 탑재한 생성  어플라이언스  루시아 어플라이언스 를 올해 상반기에 출시한다  어플라이언스는 루시아뿐 아니라   등의  ,0,1
862,경기신용보증재단  올 첫 경영전략 워크숍 개최,이날 워크숍은  부 미래성장 대비를 위한  챗  활용법과  부 실무적인 업무점검 및 계획으로 진행됐다   부에서는 미래 경영환경과 기관 운영방향 등과 관련하여  챗  활용전략에 대한 강의와 토론이 진행됐으며  이어서  ,0,1
863, 챗  개발 오픈  텍스트로 동영상 생성    소라  공개, 챗  개발사 오픈 가 현지 시각  일 텍스트를 동영상으로 만들어주는 인공지능  시스템을 공개했습니다  오픈 는 이날 블로그를 통해 이   시스템의 이름을  소라 라고 소개하며  여러 캐릭터와 특정  ,0,0
864,조희대  법관 증원 연내 처리 예산 법안 제출권 가져야 ,조 대법원장은 법관 보수를 대폭 인상하는 등 다양한 사법 개혁을 통해 싱가포르가   챗 가 꼽은 가장 효율적인 사법제도 운영 국가로 발돋움했다고 소개하기도 했습니다  다만  지난달  심에서 무죄를 선고받은 양승태  ,1,1
865,국세청    홈택스 도입 내 외국기업 지원 등 역점 추진과제 발표,또한  챗  와 같은   검색 기능을 구현하고 납세자 문의사항을 분석하여 최적의 답변을 생성 안내하는 생성형   상담원 도입 등 누구나 쉽고 편리하게 사용할 수 있도록 하는   홈택스로의 고도화 개편 방안을  ,0,1
866,경기신용보증재단   도민의 사업 성공파트너  역할 모색,워크숍은  부  미래 성장 대비를 위한  챗  활용법 과  부  실무적인 업무점검 및 계획 으로 진행됐습니다  경기신용보증재단은 지난해 김동연 경기도지사의 확장재정을 통해 확보한 출연금으로 저금리 장기대출  경기  ,0,1
867,  단계별 가이드라인 마이데이터 확산 기반 마련,지난해  월  챗  유료가입자의 이름과 이메일  신용카드 번호 등이 유출됐는데 한국 이용자  명도 포함됐던 거로 드러나기도 했습니다  녹취  송민재   대학원생  특히나  챗  같은 거에서 자신의 정보를 쓰게 되면 그게  ,0,1
868,솔트룩스  지난해 매출  억원 역대 최대,그 결과 국내 최초의 초거대언어모델   루시아 를 발표했고  서울교통공사 사업을 통해 국내 최초로 안전  챗 를 구축해 올해부터 본격적인 대국민  서비스로 제공할 예정이다  또 루시아를 탑재한 세계  ,1,1
869,의성군   챗  활용  농산물 마케팅 교육 준비,사진 김영삼 기자 경북 의성군은 농업인들이 안정적인 소득을 위해 비대면 소비 트렌드에 발맞춰  챗  활용  이번 교육은  챗 와 생성형  를 온라인마케팅에 접목해 농업인의 경영  마케팅 능력 향상에 중점을 두고  ,0,0
870,엔비디아 주가 고공행진    반도체  메가 트렌드로 부각, 챗  등 생성형   개발에 쓰이는 그래픽처리장치 가 불티나게 팔려나가면서 분기 실적이 최고치를 거듭 경신하고 있다  엔비디아는   반도체 시장에서  의 점유율을 기록할 정도로 독점적인 위치를 차지하고  ,1,1
871,솔트룩스  지난해 매출  억  역대 최대 올해 투자 회수 기대, 챗 를 구축해 올해부터 본격적인 대국민  서비스로 제공한다  루시아를 탑재한 세계 최초의 생성  어플라이언스  루시아 어플라이언스 를 올해 상반기에 출시한다  어플라이언스는 루시아뿐 아니라   등의  ,0,1
872,서학개미  월 미국 주식  조 순매수 테슬라  위  엔비디아  순,지난해 초 생성형   챗봇  챗  열풍으로 시작된   투자붐은 올 들어선 온디바이스    상용화에 대한 기대감으로 이어지고 있다   는 애플을 제치고 세계 시총  위 기업으로 뛰어올랐고  글로벌  ,1,0
873,솔트룩스  지난해 매출  억원 역대 최대  올해 투자 회수 기대,서울교통공사 사업을 통해 국내 최초로 안전  챗 를 구축해 올해부터 본격적인 대국민 인공지능  어플라이언스는 루시아뿐 아니라   등의 오픈모델도 연동해 사용 가능하다  특히 개발자 없이도 누구나 전원만  ,0,1
874,솔트룩스  올해 매출 절반 이상   사업 통해 확보한다 , 챗 를 구축해 올해부터 본격적인 대국민  서비스로 제공할 예정이다  또한  루시아를 탑재한 세계  어플라이언스는 루시아뿐 아니라   등의 오픈모델도 연동해 사용 가능하며  특히 개발자 없이도 누구나  ,1,1
875,스코다  고성능 옥타비아   출시 계획 특징은 ,새로운 하드웨어와 더불어 스코다는 음성 제어 시스템의 정확성과 사용성을 개선하기 위해  챗     기반 가상 비서도 적용할 예정이다  이 기능은 추후 업데이트된다   의 정확한 영국 가격과 사양은 아직  ,0,0
876,용인세브란스병원   챗  활용 심혈관 질환 예측 정확도 입증,용인세브란스병원 심장내과 배성아 교수  의생명시스템정보학교실 윤덕용 교수 연구팀 공동 제 저자 한창호 김동원 김송수 연구원 이  챗 의 심혈관 질환 예측 정확도를 입증했다  최근  챗  등의 대규모 언어  ,0,0
877,솔트룩스  지난해 매출  억 영업손실  억 올해 투자 회수 기대 ,서울교통공사 사업을 통해 국내 최초 안전  챗 를 구축해 올해부터 국민   서비스로 제공할 예정이다  또 루시아를 탑재한 세계 최초의 생성   어플라이언스  루시아 어플라이언스 도 올해 상반기 출시한다    ,0,1
878,  주도권 우리가 잡는다 글로벌 빅테크  신기술 경쟁 치열,이는 현존 최대 수치로  기존 제미나이   프로 만 천 개  경쟁사 오픈 의   터보 만 천 개 에 비해   챗  개발사 오픈 는 자체 칩을 개발 생산하기 위한 네트워크를 구축하기 위해 삼성전자   하이닉스 등  ,1,0
879,솔트룩스  작년 매출  억원 영업손실 큰 폭 증가, 챗 를 구축해 올해부터 본격적인 대국민   서비스로 제공할 예정이다  또한 루시아를 탑재한 세계  어플라이언스는 루시아뿐 아니라   등의 오픈모델도 연동해 사용 가능하다  개발자 없이도 누구나 전원만  ,1,1
880, 한국의학연구소  자원봉사자와 자립준비청년에 무료 건강검진 지원  , 용인세브란스병원 연구팀   챗  심혈관 질환 예측 정확도 입증    왼쪽부터  배성아 교수  윤덕용 교수   챗 의 심혈관 질환 예측 정확도를 입증했다  최근  챗  등의 대규모 언어 모델은 사회 전반에서 폭넓게  ,0,0
881,홍성군 신도시 평생학습관  상반기 프로그램 수강생 모집,신도시평생학습관은  고수에게 귀띔받는 돈 버는 기술  쉽게 배우는 레스토랑 메뉴  엄빠표 똑똑한 경제 습관  경제지도사  챗 시대 대처법  미디어 리터러시등  개 프로그램에  명을 모집하고  도란도란 북  ,0,0
882,  시대에  소프트 스킬 에 대한 수요가 늘어나는 이유  긱스 ,생성형    챗 를 개발한 오픈 의 샘 알트만  은   기술로 변화하는 세상에 잘 적응해서 살아가는 능력이 그 어떤 특정 기술보다 중요하다 라며 회복탄력성 을 강조했다    시대에 필수적인 소프트  ,0,1
883,  반도체  패권 쟁탈전 시작됐다  삼성전자 하이닉스 동맹확보 치열, 챗 로 유명한 오픈 의   샘 올트먼은   반도체를 직접 개발하기 위해  조 조 달러 조 조 원 라는 천문학적 규모의 투자금 유치를 추진하고 있다  이를 위해 최근  를 비롯해 삼성전자   하이닉스  ,0,0
884,용인세브란스병원   챗 로 심혈관 질환 예측 정확도 입증, 챗 의 심혈관 질환 예측 정확도를 입증했다고  일 밝혔다  최근  챗  등의 대규모 언어 모델은 사회 전반에서 폭넓게 활용되고 있다  특히   모델 기반의  챗 이하  는 미국의 의사면허시험 에서   ,0,1
885, 카드  솔트룩스  작년 매출  억원  역대 최대 올해 투자 회수 기대, 챗 를 구축해 올해부터 본격적인 대국민  서비스로 제공할 예정이다  또한  루시아를 탑재한 세계  어플라이언스는 루시아뿐 아니라   등의 오픈모델도 연동해 사용 가능하며  특히 개발자 없이도 누구나  ,0,1
886, 에 먹히지 않을 나만의  일 할 권리 성패는  퍼스널 브랜딩 ,날이 갈수록 발전하는  챗 와 같은 생성형  의 등장도  잡러에겐 또 다른 부담이 될 수 있다  유기윤  실제로  챗  등 생성형 인공지능의 등장 이후  일본 프리랜서 라이터 업계에서도 임금 삭감을 요구하는  ,0,1
887,솔트룩스  작년 매출  억원 역대 최대 올해 투자 회수 기대 , 를 구축해 올해부터 본격적인 대국민   서비스로 제공할 예정이다  또한 루시아를 탑재한 세계 최초의 생성  어플라이언스  루시아 어플라이언스 를 올해 상반기에 출시한다  어플라이언스는 루시아뿐 아니라   ,1,1
888,전문가 뺨치는 전문 지식으로 무장한   시대 온다, 가 촉발한 생성형   열풍이 어떻게 변화하고 나아갈지 보여주는 사례다  산업과 일상 각 분야에 생성형   활용 사례가 늘어나면서 특정 전문 분야에 최적화 된  이른바 도메인 분야  특화  가 떠오르고 있다   챗  ,0,0
889,솔트룩스  지난해 매출  억원 역대 최대  올해 투자 회수 기대 , 챗 를 구축해 올해부터 본격적인 대국민  서비스로 제공할 예정이다  또 루시아를 탑재한 생성  어플라이언스  루시아 어플라이언스 를 올해 상반기에 출시한다  어플라이언스는 루시아뿐 아니라   등의  ,0,1
890,미소정보기술  비라벨링 데이터 솔루션  데이터스캔  출시, 데이터스캔 은 의료 및 산업분야에서 사람의 손으로 가공된 라벨링 데이터 지도학습 가 아닌  챗 등   챗  같은 초거대  를 지원하기 어렵다  국가 차원의 초거대   학습용 핵심 데이터 구축으로 빠르게  ,1,0
891,챗봇 그림 다음은 비디오 오픈  영상 생성형    소라  공개, 챗 로 유명한 오픈 가 텍스트 만으로 최대  분 길이 영상을 생성할 수 있는 인공지능  서비스  소라 를 공개했다  오픈 는 공식 사이트를 통해 미국 현지 시각  일  당사의 텍스트 투 비디오  모델  소라  ,0,0
892, 테크  이슈  뛰는 구글에 나는 오픈  모델 경쟁 불 붙었다,구글은   모델 견제를 위해 초거대 멀티모달    제미나이  모델 강화를 서두르고 있고  오픈 는 동영상  기존   프로의  만 개는 물론  오픈    터보 의  만 개를 훌쩍 뛰어넘는 규모로  시간 분량의  ,0,0
893,에스피소프트  이틀 연속  대 급등 중,코파일럿은 생성형  인  챗 가 적용된   소프트웨어다  에스피소프트는   소프트웨어 라이선스 시장의 독보적인 지위를 바탕으로 생성형   시장 선점에 나설 방침이다   서용덕기자  ,1,0
894, 시총  조 달러 클럽  가입하나 엔비디아  구글 제치고 시총  위  등극,최근  챗  등 생성형  인공지능  개발에 활용되는 장치의 수요가 급증하면서 알파벳을 제치고 시총  위 자리에 등극했다  지난  일 현지시간  미 뉴욕증시에서 엔비디아 주가는 전 거래일 대비   ,0,0
895,용인세브란스병원 배성아 윤덕용 교수 연구팀   챗  활용 심혈관 질환 예측 , 챗 의 심혈관 질환 예측 정확도를 입증했다고  일 밝혔다  최근  챗  등의 대규모 언어 모델은 사회 전반에서 폭넓게 활용되고 있다  특히   모델 기반의  챗 이하  는 미국의 의사면허시험 에서   ,0,1
896,텍스트 입력했더니 동영상으로 오픈  생성형    소라  공개,생성형 인공지능  챗봇  챗  개발사 오픈 가 텍스트를 동영상으로 만들어주는   시스템을 선보였다  오픈 는  일 현지시간  블로그를 통해 해당   시스템 이름을  소라 라고 소개하면서  여러 캐릭터와 특정 유형의  ,0,0
897,인천시  시민과 함께 읽을 올해의  미추홀북 을 뽑아 주세요,매일일보   이종민 기자     인천광역시 미추홀도서관에서는 오는  월  일까지 관내 도서관  학교 및 지역 서점과 함께   미추홀북 도서 최종 선정을 위한 시민투표를 진행한다고 밝혔다   미추홀북 은 인천시에서  ,0,1
898,조희대 대법원장이  재판 지연  해결 위해 꺼내든 세 가지,조 대법원장은  싱가포르 하면 경범죄도 엄하게 처벌하고 외국인도 태형 육체에 가하는 형벌 해 미개한 사법제도라는 인식이 있었는데  현재 세계에서 가장 효율적인 사법 제도를 가진 나라가 어느 나라인지  챗  ,0,0
899,보고서 뿐만 아니라 영상까지 척척  오픈   텍스트 영상     공개, 챗   운용업체인  가  일 현지 시간  사용자가 텍스트에 입력하는 메시지에 따라 최대  분 길이의 비디오를 생성할 수 있는 새로운 텍스트 비디오 모델인  소라 를 공개했다  이 생성형 텍스트 비디오는 아직  ,0,0
900,오픈  텍스트로 동영상 만드는   모델  소라  공개, 사진 오픈  홈페이지 캡처  생성형 인공지능  챗봇  챗 와 이미지 생성기인 달리  제작사인 미국 스타트업 오픈 가  일 현지시간  간단한 텍스트를 현실감 있는 동영상으로 만들어주는   시스템을  ,0,0
901,홍성군신도시 평생학습관  상반기 프로그램 수강생 모집,신도시평생학습관은  고수에게 귀띔받는 돈 버는 기술  쉽게 배우는 레스토랑 메뉴  엄빠표 똑똑한 경제 습관  경제지도사  챗 시대 대처법  미디어 리터러시등  개 프로그램에  명을 모집하고  도란도란  ,0,0
902,최태원  그룹 회장의 쇄신    기반으로 반도체 바이오 로봇 배터리 전장에  ,이는  챗  등 생성형   구동에 꼭 필요하다  따라서 시장조사업체 트렌드포스에 따르면    시장 규모는 올해  억 달러 조  천억원 에서  년  억 달러 조  천억원 로 증가할 전망이다   하이닉스는  년 세계  ,0,0
903,경기신용보증재단   년 제 차 경영전략 워크숍  개최,이날 워크숍은  부 미래성장 대비를 위한  챗  활용법과  부 실무적인 업무점검 및 계획으로 진행됐다   부에서는 미래 경영환경과 기관 운영방향 등과 관련하여  챗  활용전략에 대한 강의와 토론이 진행됐으며  이어서  ,0,1
904,지식재산서비스협회   디자이너 전문가  검증한다,시험은  챗 와 같은 생성형 로부터 사용자가 원하는 고품질 응답을 효과적으로 도출하기 위해 지시사항인 프롬프트를 최적화해 조합  설계해  활용을 선도화할 능력이 있는지 검증한다  각 요강별 세부 사항과  ,0,0
905,글자만 입력하면 동영상이 자동으로   의 진화는 어디까지, 챗  개발사 오픈 가  일 현지시간  자사 홈페이지에 글자를 동영상으로 바꿔주는   시스템  소라 를 공개했다  소라는 영상에 나올 출연자나 배경  상황에 대한 설명 등을 글자로 입력하면 그 글자를 최대  분  ,0,0
906,애플    대적할   코딩도구 개발 박차,오픈 의  챗 가 쏘아올린 생성형  를 둘러싼 시장 경쟁은 치열하다  애플은 글로벌 빅테크 거대 기술기업  중에 상대적으로   기술 적용이 늦다는 평가를 받아왔다  해당 코딩도구를 올해 시장에 공개하는 것을  ,0,0
907,나이들면 왜 치과질환이 잘 생길까   입이 마르기 때문이죠 ,그래서 오늘은  챗 에게 질문했습니다  대단합니다  제가 치과질활이라고 잘못 표기해도 똑똑하게 알아듣고 대답을 합니다  저도  챗 에 익숙해지고   챗 도 저에게 익숙해지는 것 같습니다  어쩌면 구강세정기 관련 제  ,1,1
908,문체부  국제 사회 이해와 소통에 인공지능 활용한다, 인공지능 기반 외신 빅데이터 분석 플랫폼  구축해 국제 사회 현안과 한국 관련 해외 뉴스 분석 보안뉴스 박미영 기자  문화체육관광부 이하 문체부 는 국제 사회를 이해하고 소통하는 데 인공지능을 활용한다  ,0,0
909,생성형 인공지능의 부상에 따른 경제 사회적 임팩트와 이슈,특히 주목할 만한 진보의 예가  의  챗 이다   년  월  이전 모델인    보다 약  배 더 큰 규모의  챗 가 출시되어 큰 화제를 모았다  또한  년 말에는 구글이자체 생성형   모델인  ,0,1
910,오픈   글자 입력하면 영상 생성    구글  시간 동영상 한 번에 분석 ,이는  챗  개발사인 오픈 가 문자 명령어를 영상으로 변환해주는 새로운 인공지능   모델  소라 에서 만든 것들이다  오픈 는  일 현지시간  웹사이트를 통해 소라의 영상물을 소개하며  실제 서비스에 앞서  ,0,0
